17:54:48	48	21	0
17:54:49	48	21	0
17:54:50	48	21	0
17:54:51	48	21	0
17:54:52	48	21	0
17:54:53	48	21	0
17:54:54	48	21	0
17:54:55	48	21	0
17:54:56	48	21	0
17:54:57	48	21	0
17:54:58	48	21	0
17:54:59	48	21	0
17:55:0	48	21	0
17:55:1	48	21	0
17:55:2	48	21	0
17:55:3	47	21	0
17:55:4	47	21	0
17:55:5	47	21	0
17:55:6	47	21	0
17:55:7	47	21	0
17:55:8	47	21	0
17:55:9	47	21	0
17:55:10	47	21	0
17:55:11	47	21	0
17:55:12	47	21	0
17:55:13	47	21	0
17:55:14	47	21	0
17:55:15	47	21	0
17:55:16	47	21	0
17:55:17	47	21	0
17:55:18	47	21	0
17:55:19	47	21	0
17:55:20	47	21	0
17:55:21	47	21	0
17:55:22	47	21	0
17:55:23	47	21	0
17:55:24	47	21	0
17:55:25	47	21	0
17:55:26	47	21	0
17:55:27	47	21	0
17:55:28	47	21	0
17:55:29	47	21	0
17:55:30	48	21	0
17:55:31	48	21	0
17:55:32	48	21	0
17:55:33	48	21	0
17:55:34	48	21	0
17:55:35	48	21	0
17:55:36	48	21	0
17:55:37	48	21	0
17:55:38	48	21	0
17:55:39	48	21	0
17:55:40	48	21	0
17:55:41	48	21	0
17:55:42	48	21	0
17:55:43	48	21	0
17:55:44	48	21	0
17:55:45	48	21	0
17:55:46	48	21	0
17:55:47	48	21	0
17:55:48	48	21	0
17:55:49	48	21	0
17:55:50	48	21	0
17:55:51	49	21	0
17:55:52	49	21	0
17:55:53	49	21	0
17:55:54	49	21	0
17:55:55	49	21	0
17:55:56	49	21	0
17:55:57	48	21	0
17:55:58	48	21	0
17:55:59	48	21	0
17:56:0	48	21	0
17:56:1	48	21	0
17:56:2	48	21	0
17:56:3	48	21	0
17:56:4	48	21	0
17:56:5	48	21	0
17:56:6	48	21	0
17:56:7	48	21	0
17:56:8	48	21	0
17:56:9	48	21	0
17:56:10	48	21	0
17:56:11	49	21	0
17:56:12	49	21	0
17:56:13	49	21	0
17:56:14	49	21	0
17:56:15	49	21	0
17:56:16	49	21	0
17:56:17	49	21	0
17:56:18	49	21	0
17:56:19	49	21	0
17:56:20	49	21	0
17:56:21	49	21	0
17:56:22	49	21	0
17:56:23	49	21	0
17:56:24	49	21	0
17:56:25	49	21	0
17:56:26	49	21	0
17:56:27	49	21	0
17:56:28	49	21	0
17:56:29	49	21	0
17:56:30	49	21	0
17:56:31	49	21	0
17:56:32	49	21	0
17:56:33	49	21	0
17:56:34	49	21	0
17:56:35	49	21	0
17:56:36	49	21	0
17:56:37	49	21	0
17:56:38	49	21	0
17:56:39	48	21	0
17:56:40	48	21	0
17:56:41	48	21	0
17:56:42	48	21	0
17:56:43	48	21	0
17:56:44	48	21	0
17:56:45	48	21	0
17:56:46	49	21	0
17:56:47	49	21	0
17:56:48	49	21	0
17:56:49	49	21	0
17:56:50	49	21	0
17:56:51	49	21	0
17:56:52	49	21	0
17:56:53	49	21	0
17:56:54	48	21	0
17:56:55	48	21	0
17:56:56	48	21	0
17:56:57	48	21	0
17:56:58	48	21	0
17:56:59	48	21	0
17:57:0	48	21	0
17:57:1	48	21	0
17:57:2	48	21	0
17:57:3	48	21	0
17:57:4	48	21	0
17:57:5	48	21	0
17:57:6	48	21	0
17:57:7	48	21	0
17:57:8	48	21	0
17:57:9	48	21	0
17:57:10	48	21	0
17:57:11	48	21	0
17:57:12	48	21	0
17:57:13	48	21	0
17:57:14	48	21	0
17:57:15	49	21	0
17:57:16	49	21	0
17:57:17	49	21	0
17:57:18	49	21	0
17:57:19	48	21	0
17:57:20	48	21	0
17:57:21	48	21	0
17:57:22	48	21	0
17:57:23	48	21	0
17:57:24	48	21	0
17:57:25	48	21	0
17:57:26	49	21	0
17:57:27	49	21	0
17:57:28	49	21	0
17:57:29	48	21	0
17:57:30	48	21	0
17:57:31	48	21	0
17:57:32	48	21	0
17:57:33	48	21	0
17:57:34	48	21	0
17:57:35	48	21	0
17:57:36	48	21	0
17:57:37	48	21	0
17:57:38	48	21	0
17:57:39	48	21	0
17:57:40	48	21	0
17:57:41	48	21	0
17:57:42	48	21	0
17:57:43	48	21	0
17:57:44	48	21	0
17:57:45	48	21	0
17:57:46	49	21	0
17:57:47	49	21	0
17:57:48	49	21	0
17:57:49	49	21	0
17:57:50	49	21	0
17:57:51	49	21	0
17:57:52	49	21	0
17:57:53	49	21	0
17:57:54	49	21	0
17:57:55	49	21	0
17:57:56	49	21	0
17:57:57	49	21	0
17:57:58	49	21	0
17:57:59	49	21	0
17:58:0	49	21	0
17:58:1	49	21	0
17:58:2	49	21	0
17:58:3	49	21	0
17:58:4	49	21	0
17:58:5	49	21	0
17:58:6	49	21	0
17:58:7	49	21	0
17:58:8	49	21	0
17:58:9	49	21	0
17:58:10	49	21	0
17:58:11	49	21	0
17:58:12	49	21	0
17:58:13	49	21	0
17:58:14	49	21	0
17:58:15	49	21	0
17:58:16	49	21	0
17:58:17	49	21	0
17:58:18	49	21	0
17:58:19	49	21	0
17:58:20	49	21	0
17:58:21	49	21	0
17:58:22	49	21	0
17:58:23	49	21	0
17:58:24	49	21	0
17:58:25	49	21	0
17:58:26	49	21	0
17:58:27	49	21	0
17:58:28	49	21	0
17:58:29	49	21	0
17:58:30	49	21	0
17:58:31	49	21	0
17:58:32	49	21	0
17:58:33	49	21	0
17:58:34	49	21	0
17:58:35	49	21	0
17:58:36	49	21	0
17:58:37	49	21	0
17:58:38	49	21	0
17:58:39	49	21	0
17:58:40	49	21	0
17:58:41	49	21	0
17:58:42	49	21	0
17:58:43	49	21	0
17:58:44	49	21	0
17:58:45	49	21	0
17:58:46	49	21	0
17:58:47	49	21	0
17:58:48	49	21	0
17:58:49	49	21	0
17:58:50	49	21	0
17:58:51	49	21	0
17:58:52	49	21	0
17:58:53	49	21	0
17:58:54	49	21	0
17:58:55	49	21	0
17:58:56	49	21	0
17:58:57	49	21	0
17:58:58	49	21	0
17:58:59	49	21	0
17:59:0	49	21	0
17:59:1	49	21	0
17:59:2	49	21	0
17:59:3	49	21	0
17:59:4	49	21	0
17:59:5	49	21	0
17:59:6	49	21	0
17:59:7	49	21	0
17:59:8	49	21	0
17:59:9	49	21	0
17:59:10	49	21	0
17:59:11	49	21	0
17:59:12	49	21	0
17:59:13	49	21	0
17:59:14	49	21	0
17:59:15	49	21	0
17:59:16	49	21	0
17:59:17	49	21	0
17:59:18	49	21	0
17:59:19	49	21	0
17:59:20	49	21	0
17:59:21	49	21	0
17:59:22	49	21	0
17:59:23	49	21	0
17:59:24	49	21	0
17:59:25	49	21	0
17:59:26	50	21	0
17:59:27	50	21	0
17:59:28	50	21	0
17:59:29	50	21	0
17:59:30	50	21	0
17:59:31	50	21	0
17:59:32	50	21	0
17:59:33	50	21	0
17:59:34	50	21	0
17:59:35	50	21	0
17:59:36	49	21	0
17:59:37	49	21	0
17:59:38	49	21	0
17:59:39	49	21	0
17:59:40	49	21	0
17:59:41	49	21	0
17:59:42	49	21	0
17:59:43	49	21	0
17:59:44	49	21	0
17:59:45	49	21	0
17:59:46	49	21	0
17:59:47	49	21	0
17:59:48	49	21	0
17:59:49	49	21	0
17:59:50	49	21	0
17:59:51	49	21	0
17:59:52	49	21	0
17:59:53	49	21	0
17:59:54	49	21	0
17:59:55	49	21	0
17:59:56	49	21	0
17:59:57	49	21	0
17:59:58	49	21	0
17:59:59	49	21	0
18:0:0	49	21	0
18:0:1	49	21	0
18:0:2	49	21	0
18:0:3	49	21	0
18:0:4	49	21	0
18:0:5	49	21	0
18:0:6	49	21	0
18:0:7	49	21	0
18:0:8	49	21	0
18:0:9	49	21	0
18:0:10	49	21	0
18:0:11	49	21	0
18:0:12	49	21	0
18:0:13	49	21	0
18:0:14	49	21	0
18:0:15	49	21	0
18:0:16	49	21	0
18:0:17	49	21	0
18:0:18	49	21	0
18:0:19	49	21	0
18:0:20	49	21	0
18:0:21	49	21	0
18:0:22	49	21	0
18:0:23	49	21	0
18:0:24	49	21	0
18:0:25	49	21	0
18:0:26	49	21	0
18:0:27	49	21	0
18:0:28	49	21	0
18:0:29	49	21	0
18:0:30	49	21	0
18:0:31	49	21	0
18:0:32	49	21	0
18:0:33	49	21	0
18:0:34	49	21	0
18:0:35	49	21	0
18:0:36	49	21	0
18:0:37	49	21	0
18:0:38	49	21	0
18:0:39	49	21	0
18:0:40	49	21	0
18:0:41	49	21	0
18:0:42	49	21	0
18:0:43	49	21	0
18:0:44	49	21	0
18:0:45	49	21	0
18:0:46	49	21	0
18:0:47	49	21	0
18:0:48	49	21	0
18:0:49	49	21	0
18:0:50	49	21	0
18:0:51	49	21	0
18:0:52	49	21	0
18:0:53	49	21	0
18:0:54	49	21	0
18:0:55	49	21	0
18:0:56	49	21	0
18:0:57	49	21	0
18:0:58	49	21	0
18:0:59	49	21	0
18:1:0	49	21	0
18:1:1	49	21	0
18:1:2	49	21	0
18:1:3	49	21	0
18:1:4	49	21	0
18:1:5	49	21	0
18:1:6	49	21	0
18:1:7	49	21	0
18:1:8	49	21	0
18:1:9	49	21	0
18:1:10	49	21	0
18:1:11	49	21	0
18:1:12	49	21	0
18:1:13	49	21	0
18:1:14	49	21	0
18:1:15	49	21	0
18:1:16	49	21	0
18:1:17	49	21	0
18:1:18	49	21	0
18:1:19	49	21	0
18:1:20	49	21	0
18:1:21	49	21	0
18:1:22	49	21	0
18:1:23	49	21	0
18:1:24	49	21	0
18:1:25	49	21	0
18:1:26	49	21	0
18:1:27	49	21	0
18:1:28	49	21	0
18:1:29	49	21	0
18:1:30	49	21	0
18:1:31	49	21	0
18:1:32	49	21	0
18:1:33	49	21	0
18:1:34	49	21	0
18:1:35	49	21	0
18:1:36	49	21	0
18:1:37	49	21	0
18:1:38	49	21	0
18:1:39	49	21	0
18:1:40	49	21	0
18:1:41	49	21	0
18:1:42	49	21	0
18:1:43	49	21	0
18:1:44	49	21	0
18:1:45	49	21	0
18:1:46	49	21	0
18:1:47	49	21	0
18:1:48	49	21	0
18:1:49	49	21	0
18:1:50	49	21	0
18:1:51	49	21	0
18:1:52	49	21	0
18:1:53	49	21	0
18:1:54	49	21	0
18:1:55	49	21	0
18:1:56	49	21	0
18:1:57	49	21	0
18:1:58	49	21	0
18:1:59	49	21	0
18:2:0	49	21	0
18:2:1	49	21	0
18:2:2	49	21	0
18:2:3	49	21	0
18:2:4	49	21	0
18:2:5	50	21	0
18:2:6	50	21	0
18:2:7	50	21	0
18:2:8	50	21	0
18:2:9	49	21	0
18:2:10	49	21	0
18:2:11	49	21	0
18:2:12	49	21	0
18:2:13	49	21	0
18:2:14	49	21	0
18:2:15	49	21	0
18:2:16	48	21	0
18:2:17	48	21	0
18:2:18	48	21	0
18:2:19	48	21	0
18:2:20	48	21	0
18:2:21	48	21	0
18:2:22	48	21	0
18:2:23	47	21	0
18:2:24	47	21	0
18:2:25	47	21	0
18:2:26	46	21	0
18:2:27	46	21	0
18:2:28	45	21	0
18:2:29	44	21	0
18:2:30	44	21	0
18:2:31	44	21	0
18:2:32	44	21	0
18:2:33	43	21	0
18:2:34	43	21	0
18:2:35	43	21	0
18:2:36	43	21	0
18:2:37	43	21	0
18:2:38	43	21	0
18:2:39	43	21	0
18:2:40	43	21	0
18:2:41	43	21	0
18:2:42	43	21	0
18:2:43	43	21	0
18:2:44	43	21	0
18:2:45	43	21	0
18:2:46	43	21	0
18:2:47	43	21	0
18:2:48	43	21	0
18:2:49	43	21	0
18:2:50	43	21	0
18:2:51	43	21	0
18:2:52	43	21	0
18:2:53	43	21	0
18:2:54	43	21	0
18:2:55	43	21	0
18:2:56	43	21	0
18:2:57	43	21	0
18:2:58	43	21	0
18:2:59	43	21	0
18:3:0	43	21	0
18:3:1	43	21	0
18:3:2	43	21	0
18:3:3	43	21	0
18:3:4	43	21	0
18:3:5	43	21	0
18:3:6	43	21	0
18:3:7	43	21	0
18:3:8	43	21	0
18:3:9	43	21	0
18:3:10	43	21	0
18:3:11	42	21	0
18:3:12	43	21	0
18:3:13	43	21	0
18:3:14	43	21	0
18:3:15	43	21	0
18:3:16	43	21	0
18:3:17	43	21	0
18:3:18	43	21	0
18:3:19	43	21	0
18:3:20	43	21	0
18:3:21	44	21	0
18:3:22	44	21	0
18:3:23	44	21	0
18:3:24	44	21	0
18:3:25	44	21	0
18:3:26	43	21	0
18:3:27	43	21	0
18:3:28	43	21	0
18:3:29	43	21	0
18:3:30	43	21	0
18:3:31	43	21	0
18:3:32	44	21	0
18:3:33	44	21	0
18:3:34	44	21	0
18:3:35	44	21	0
18:3:36	44	21	0
18:3:37	44	21	0
18:3:38	44	21	0
18:3:39	45	21	0
18:3:40	44	21	0
18:3:41	44	21	0
18:3:42	45	21	0
18:3:43	45	21	0
18:3:44	46	21	0
18:3:45	46	21	0
18:3:46	47	21	0
18:3:47	48	21	0
18:3:48	48	21	0
18:3:49	49	21	0
18:3:50	48	22	0
18:3:51	48	22	0
18:3:52	48	22	0
18:3:53	48	22	0
18:3:54	48	22	0
18:3:55	49	22	0
18:3:56	49	22	0
18:3:57	50	22	0
18:3:58	50	22	0
18:3:59	50	22	0
18:4:0	51	22	0
18:4:1	52	22	0
18:4:2	51	22	0
18:4:3	51	22	0
18:4:4	49	22	0
18:4:5	47	22	0
18:4:6	47	22	0
18:4:7	46	22	0
18:4:8	45	22	0
18:4:9	44	22	0
18:4:10	44	22	0
18:4:11	43	22	0
18:4:12	43	22	0
18:4:13	43	22	0
18:4:14	43	22	0
18:4:15	42	22	0
18:4:16	42	22	0
18:4:17	42	22	0
18:4:18	41	22	0
18:4:19	41	22	0
18:4:20	41	22	0
18:4:21	41	22	0
18:4:22	41	22	0
18:4:23	41	22	0
18:4:24	41	22	0
18:4:25	41	22	0
18:4:26	41	22	0
18:4:27	41	22	0
18:4:28	42	22	0
18:4:29	42	22	0
18:4:30	43	22	0
18:4:31	43	22	0
18:4:32	44	22	0
18:4:33	44	22	0
18:4:34	44	22	0
18:4:35	44	22	0
18:4:36	43	21	0
18:4:37	38	20	0
18:4:38	38	20	0
18:4:39	33	19	0
18:4:40	29	18	0
18:4:41	29	18	0
18:4:42	26	16	0
18:4:43	24	14	0
18:4:44	22	13	0
18:4:45	22	13	0
18:4:46	21	12	0
18:4:47	20	11	0
18:4:48	20	10	0
18:4:49	20	10	0
18:4:50	21	10	0
18:4:51	21	9	0
18:4:52	21	9	0
18:4:53	22	9	0
18:4:54	22	8	0
18:4:55	21	8	0
18:4:56	21	8	0
18:4:57	21	8	0
18:4:58	22	7	0
18:4:59	22	7	0
18:5:0	22	7	0
18:5:1	22	6	0
18:5:2	22	6	0
18:5:3	22	6	0
18:5:4	23	5	0
18:5:5	23	5	0
18:5:6	23	5	0
18:5:7	23	5	0
18:5:8	24	4	0
18:5:9	24	4	0
18:5:10	24	4	0
18:5:11	25	3	0
18:5:12	26	3	0
18:5:13	26	3	0
18:5:14	26	3	0
18:5:15	27	3	0
18:5:16	27	2	0
18:5:17	27	2	0
18:5:18	28	2	0
18:5:19	29	2	0
18:5:20	29	2	0
18:5:21	29	2	0
18:5:22	30	1	0
18:5:23	30	1	0
18:5:24	30	1	0
18:5:25	31	1	0
18:5:26	31	1	0
18:5:27	31	1	0
18:5:28	32	0	0
18:5:29	32	0	0
18:5:30	33	0	0
18:5:31	33	0	0
18:5:32	33	0	0
18:5:33	34	0	0
18:5:34	34	0	0
18:5:35	34	0	0
18:5:36	35	0	0
18:5:37	35	0	0
18:5:38	35	0	0
18:5:39	36	0	0
18:5:40	36	0	0
18:5:41	36	0	0
18:5:42	37	-1	0
18:5:43	38	-1	0
18:5:44	38	-1	0
18:5:45	38	-1	0
18:5:46	39	-1	0
18:5:47	39	-1	0
18:5:48	40	-1	0
18:5:49	40	-1	0
18:5:50	41	-1	0
18:5:51	41	-1	0
18:5:52	41	-1	0
18:5:53	41	-2	0
18:5:54	42	-2	0
18:5:55	42	-2	0
18:5:56	42	-2	0
18:5:57	43	-2	0
18:5:58	43	-2	0
18:5:59	43	-2	0
18:6:0	44	-2	0
18:6:1	44	-2	0
18:6:2	44	-2	0
18:6:3	44	-2	0
18:6:4	44	-2	0
18:6:5	45	-2	0
18:6:6	45	-2	0
18:6:7	45	-2	0
18:6:8	45	-2	0
18:6:9	45	-3	0
18:6:10	45	-3	0
18:6:11	46	-3	0
18:6:12	46	-3	0
18:6:13	46	-3	0
18:6:14	46	-3	0
18:6:15	46	-3	0
18:6:16	47	-3	0
18:6:17	47	-3	0
18:6:18	47	-3	0
18:6:19	47	-3	0
18:6:20	47	-3	0
18:6:21	48	-3	0
18:6:22	48	-4	0
18:6:23	48	-4	0
18:6:24	48	-4	0
18:6:25	48	-4	0
18:6:26	49	-4	0
18:6:27	49	-4	0
18:6:28	49	-4	0
18:6:29	49	-4	0
18:6:30	49	-4	0
18:6:31	49	-4	0
18:6:32	50	-4	0
18:6:33	50	-4	0
18:6:34	50	-4	0
18:6:35	50	-4	0
18:6:36	51	-4	0
18:6:37	51	-4	0
18:6:38	51	-4	0
18:6:39	51	-4	0
18:6:40	51	-4	0
18:6:41	51	-4	0
18:6:42	51	-4	0
18:6:43	52	-5	0
18:6:44	52	-5	0
18:6:45	52	-5	0
18:6:46	52	-5	0
18:6:47	52	-5	0
18:6:48	53	-5	0
18:6:49	53	-5	0
18:6:50	53	-5	0
18:6:51	53	-5	0
18:6:52	53	-5	0
18:6:53	53	-5	0
18:6:54	53	-5	0
18:6:55	54	-5	0
18:6:56	54	-5	0
18:6:57	54	-5	0
18:6:58	54	-5	0
18:6:59	54	-5	0
18:7:0	54	-5	0
18:7:1	54	-5	0
18:7:2	55	-5	0
18:7:3	55	-5	0
18:7:4	55	-5	0
18:7:5	55	-5	0
18:7:6	55	-5	0
18:7:7	55	-5	0
18:7:8	55	-5	0
18:7:9	55	-5	0
18:7:10	55	-5	0
18:7:11	55	-5	0
18:7:12	56	-5	0
18:7:13	56	-5	0
18:7:14	56	-5	0
18:7:15	56	-6	0
18:7:16	56	-6	0
18:7:17	56	-6	0
18:7:18	56	-6	0
18:7:19	57	-6	0
18:7:20	57	-6	0
18:7:21	57	-6	0
18:7:22	57	-6	0
18:7:23	57	-6	0
18:7:24	57	-6	0
18:7:25	57	-6	0
18:7:26	58	-6	0
18:7:27	58	-6	0
18:7:28	58	-6	0
18:7:29	58	-6	0
18:7:30	58	-6	0
18:7:31	58	-6	0
18:7:32	58	-6	0
18:7:33	58	-6	0
18:7:34	59	-6	0
18:7:35	59	-6	0
18:7:36	59	-6	0
18:7:37	59	-6	0
18:7:38	59	-6	0
18:7:39	59	-6	0
18:7:40	59	-6	0
18:7:41	59	-6	0
18:7:42	59	-6	0
18:7:43	59	-6	0
18:7:44	60	-6	0
18:7:45	60	-6	0
18:7:46	60	-6	0
18:7:47	60	-6	0
18:7:48	60	-6	0
18:7:49	60	-6	0
18:7:50	60	-6	0
18:7:51	60	-6	0
18:7:52	60	-6	0
18:7:53	60	-6	0
18:7:54	61	-6	0
18:7:55	61	-6	0
18:7:56	61	-6	0
18:7:57	61	-6	0
18:7:58	61	-6	0
18:7:59	61	-6	0
18:8:0	61	-6	0
18:8:1	61	-6	0
18:8:2	61	-6	0
18:8:3	61	-6	0
18:8:4	61	-6	0
18:8:5	61	-6	0
18:8:6	61	-6	0
18:8:7	61	-6	0
18:8:8	62	-6	0
18:8:9	62	-7	0
18:8:10	62	-7	0
18:8:11	62	-7	0
18:8:12	62	-7	0
18:8:13	62	-7	0
18:8:14	62	-7	0
18:8:15	62	-7	0
18:8:16	62	-7	0
18:8:17	62	-7	0
18:8:18	62	-7	0
18:8:19	62	-7	0
18:8:20	62	-7	0
18:8:21	62	-7	0
18:8:22	62	-7	0
18:8:23	62	-7	0
18:8:24	62	-7	0
18:8:25	63	-7	0
18:8:26	63	-7	0
18:8:27	63	-7	0
18:8:28	63	-7	0
18:8:29	63	-7	0
18:8:30	63	-7	0
18:8:31	63	-7	0
18:8:32	63	-7	0
18:8:33	63	-7	0
18:8:34	64	-7	0
18:8:35	64	-7	0
18:8:36	64	-7	0
18:8:37	64	-7	0
18:8:38	64	-7	0
18:8:39	64	-7	0
18:8:40	64	-7	0
18:8:41	64	-7	0
18:8:42	64	-7	0
18:8:43	64	-8	0
18:8:44	64	-8	0
18:8:45	64	-8	0
18:8:46	64	-8	0
18:8:47	64	-8	0
18:8:48	64	-8	0
18:8:49	64	-8	0
18:8:50	64	-8	0
18:8:51	64	-8	0
18:8:52	64	-8	0
18:8:53	65	-8	0
18:8:54	65	-8	0
18:8:55	65	-8	0
18:8:56	65	-8	0
18:8:57	65	-8	0
18:8:58	65	-8	0
18:8:59	65	-8	0
18:9:0	65	-9	0
18:9:1	65	-9	0
18:9:2	66	-9	0
18:9:3	66	-9	0
18:9:4	66	-9	0
18:9:5	66	-9	0
18:9:6	66	-9	0
18:9:7	66	-9	0
18:9:8	66	-9	0
18:9:9	67	-9	0
18:9:10	67	-9	0
18:9:11	67	-9	0
18:9:12	67	-9	0
18:9:13	67	-9	0
18:9:14	67	-9	0
18:9:15	68	-9	0
18:9:16	68	-9	0
18:9:17	68	-9	0
18:9:18	68	-9	0
17:51:31	75	-10	0
17:51:32	75	-10	0
17:51:33	76	-10	0
17:51:34	76	-10	0
17:51:35	76	-10	0
17:51:36	76	-10	0
17:51:37	76	-10	0
17:51:38	76	-10	0
17:51:39	76	-10	0
17:51:40	76	-10	0
17:51:41	76	-10	0
17:51:42	76	-10	0
17:51:43	76	-10	0
17:51:44	76	-10	0
17:51:45	76	-10	0
17:51:46	76	-10	0
17:51:47	76	-10	0
17:51:48	76	-10	0
17:51:49	76	-10	0
17:51:50	76	-10	0
17:51:51	76	-10	0
17:51:52	76	-10	0
17:51:53	76	-10	0
17:51:54	76	-10	0
17:51:55	76	-10	0
17:51:56	76	-10	0
17:51:57	76	-10	0
17:51:58	76	-10	0
17:51:31	0	0	0
17:51:32	77	-10	0
17:51:33	77	-10	0
17:51:34	77	-10	0
17:51:35	77	-10	0
17:51:36	77	-10	0
17:51:37	77	-10	0
17:51:38	77	-10	0
17:51:39	77	-10	0
17:51:40	77	-10	0
17:51:41	77	-10	0
17:51:42	77	-10	0
17:51:43	77	-10	0
17:51:44	77	-10	0
17:51:45	77	-10	0
17:51:46	77	-10	0
17:51:47	77	-10	0
17:51:48	77	-10	0
17:51:49	77	-10	0
17:51:50	77	-10	0
17:51:51	77	-10	0
17:51:52	77	-10	0
17:51:53	77	-10	0
17:51:54	77	-10	0
17:51:55	77	-10	0
17:51:56	77	-10	0
17:51:57	77	-10	0
17:51:58	77	-10	0
17:51:59	77	-10	0
17:52:0	77	-10	0
17:52:1	77	-10	0
17:52:2	77	-10	0
17:52:3	77	-10	0
17:52:4	77	-10	0
17:52:5	77	-10	0
17:52:6	77	-10	0
17:52:7	77	-10	0
17:52:8	77	-10	0
17:52:9	77	-10	0
17:52:10	77	-10	0
17:52:11	77	-10	0
17:52:12	77	-10	0
17:52:13	77	-10	0
17:52:14	77	-10	0
17:52:15	77	-10	0
17:52:16	77	-10	0
